timestamp,ammonia,do,manganese,nitrate,ph,pond_id,temp,turbidity
12/4/2022 11:39,0.1,8.5,0.73,1.4,5.1,1,18.71,64.9
12/4/2022 11:59,0,7.9,0.72,1.4,5.8,1,17.55,24.6
12/4/2022 12:19,0,8.1,0.66,16.8,6,1,18.31,5.3
12/4/2022 12:39,0.1,6.9,0.61,6.8,5.4,1,19.48,46.9
12/4/2022 12:59,0.1,6.9,0.66,0.9,5,1,16.65,65.7
12/4/2022 13:19,0.1,7.3,0.71,11.9,5.2,1,18.34,40.1
12/4/2022 13:39,0,7.3,0.66,21.5,5.8,1,16.85,79.4
12/4/2022 13:59,0,7.3,0.68,30.8,5.4,1,15.96,60.8
12/4/2022 14:19,0.1,8.1,0.74,38.2,5.8,1,19.82,75.3
12/4/2022 14:39,0.1,7.4,0.61,33,5.6,1,15.62,12.7
12/4/2022 14:59,0,8.3,0.74,18,5.8,1,16.97,4.8
12/4/2022 15:19,0.1,8.4,0.72,12.3,5.1,1,19.47,10.9
12/4/2022 15:39,0,8.4,0.61,13.2,5.9,1,16.29,80
12/4/2022 15:59,0,7.1,0.71,14.8,5.9,1,19.73,11.4
12/4/2022 16:19,0.1,7.6,0.66,3.1,5,1,17.77,67
12/4/2022 16:39,0,8,0.63,21.7,5.4,1,15.3,2.9
12/4/2022 16:59,0.1,6.9,0.67,8.1,6,1,19.99,28.9
12/4/2022 17:19,0.1,8.2,0.67,18.2,5.5,1,16.7,71.3
12/4/2022 17:39,0,7.7,0.72,39.9,5.9,1,18.17,50.1
12/4/2022 17:59,0,6.5,0.74,8.8,5.7,1,17.09,9.5
12/4/2022 18:19,0,7.3,0.63,7.5,5.3,1,19.23,14.9
12/4/2022 18:39,0,8.3,0.73,23.7,5.9,1,16.69,87.7
12/4/2022 18:59,0,6.6,0.71,29.6,5.1,1,16.76,34.8
12/4/2022 19:19,0,7,0.61,15,5.9,1,17.92,38
12/4/2022 19:39,0.1,7.9,0.67,17.9,5.2,1,16.7,76.4
12/4/2022 19:59,0,7.4,0.68,17.1,5.4,1,15.33,60.6
12/4/2022 20:19,0,7.4,0.68,20.1,5.8,1,19.55,28.6
12/4/2022 20:39,0.1,7.9,0.64,11,5.7,1,16.84,13
12/4/2022 20:59,0,7,0.66,32.8,5.4,1,19.32,11.6
12/4/2022 21:19,0,6.8,0.74,36.9,5.7,1,18.89,15.4
12/4/2022 21:39,0.1,7.4,0.71,14,5.2,1,16.73,15.8
12/4/2022 21:59,0,7,0.72,10.8,5.2,1,17.53,48.5
12/4/2022 22:19,0,6.9,0.7,1.2,5.1,1,18.76,40.5
12/4/2022 22:39,0.1,6.9,0.72,5.7,5.8,1,19.1,97.7
12/4/2022 22:59,0,8.3,0.74,0.5,5.7,1,16.55,50.1
12/4/2022 23:19,0.1,7.9,0.67,13.6,5.4,1,19.63,15.5
12/4/2022 23:39,0.1,8.2,0.71,15.5,5.9,1,15.71,31.6
12/4/2022 23:59,0.1,7.9,0.74,7.8,5.8,1,16.1,79.4
13/04/2022 00:19,0.1,8,0.75,25.7,5.5,1,17.74,32
13/04/2022 00:39,0,7.9,0.7,31.5,5.5,1,18.7,17.7
13/04/2022 00:59,0.1,7.5,0.65,35.1,5.9,1,19.86,87.6
13/04/2022 01:19,0,7.2,0.67,9.5,5.4,1,19.03,86.8
13/04/2022 01:39,0,7.2,0.62,32.3,5.6,1,16.83,3.2
13/04/2022 01:59,0.1,6.8,0.63,1.2,5.2,1,18.99,37.4
13/04/2022 02:19,0.1,7.9,0.74,18.2,6,1,19.04,13.4
13/04/2022 02:39,0.1,7.1,0.6,26.8,5.6,1,18.34,87.7
13/04/2022 02:59,0.1,7.8,0.67,13,5.6,1,17.83,38.7
13/04/2022 03:19,0,7.8,0.65,8.2,5.1,1,18.21,93.1
13/04/2022 03:39,0,8.2,0.63,8.3,5.3,1,18.34,5.7
13/04/2022 03:59,0.1,7.3,0.6,38.9,5.3,1,15.37,57.4
13/04/2022 04:19,0,8.1,0.6,30.8,5.9,1,15.27,31.9
13/04/2022 04:39,0.1,7.4,0.65,31.1,5.6,1,17.96,47.9
13/04/2022 04:59,0.1,6.6,0.68,32.8,5.8,1,18.53,47
13/04/2022 05:19,0,6.7,0.69,5.2,5.1,1,18.62,94.8
13/04/2022 05:39,0.1,7.3,0.61,11.9,5.5,1,17.66,53.9
13/04/2022 05:59,0.1,7.2,0.65,36.8,5.4,1,19.48,81.3
13/04/2022 06:19,0,6.8,0.65,30.4,5.8,1,19.87,46.7
13/04/2022 06:39,0.1,8.2,0.64,29.1,5.3,1,19.63,58.9
13/04/2022 06:59,0,8,0.69,16.2,5,1,17.33,5.9
13/04/2022 07:19,0,6.5,0.73,31.2,5.8,1,17.98,21.5
13/04/2022 07:39,0.1,7.7,0.66,37,5.6,1,20,16.8
13/04/2022 07:59,0.1,6.6,0.64,1.4,5.8,1,17.29,79.6
13/04/2022 08:19,0.1,7.7,0.71,13.8,5.5,1,15.45,6.9
13/04/2022 08:39,0.1,6.5,0.74,16.5,5.3,1,18.14,80
13/04/2022 08:59,0,8,0.64,3,5,1,16.82,18.1
13/04/2022 09:19,0,8.5,0.73,25.2,6,1,17.15,23.1
13/04/2022 09:39,0,7.4,0.7,22.7,5.4,1,17.76,49.8
13/04/2022 09:59,0,8.3,0.68,0.3,5.1,1,17.3,40
13/04/2022 10:19,0,7.7,0.61,11.6,5.3,1,18.66,20.9
13/04/2022 10:39,0,7.3,0.63,5.8,5.6,1,18.33,18.9
13/04/2022 10:59,0.1,8.5,0.75,28.5,5.3,1,18.26,79
13/04/2022 11:19,0.1,8.2,0.65,7.2,5.4,1,17.17,65.1
13/04/2022 11:39,0.1,6.9,0.6,7.1,5.2,1,18.96,27
13/04/2022 11:59,0,8.5,0.69,36.4,5.8,1,19.01,83.9
13/04/2022 12:19,0,7.3,0.74,9.8,5.7,1,16.78,96.4
13/04/2022 12:39,0,7.8,0.61,8.7,5.1,1,18.73,85.1
13/04/2022 12:59,0.1,7,0.74,4.6,5.6,1,18.37,83.5
13/04/2022 13:19,0.1,8,0.6,0.6,5.9,1,18.98,96.4
13/04/2022 13:39,0,7.5,0.74,36.7,5.2,1,15.84,14.2
13/04/2022 13:59,0,7.4,0.64,22.3,5.5,1,15.69,18.8
13/04/2022 14:19,0,7.1,0.71,21.3,5.1,1,16.77,71.8
13/04/2022 14:39,0.1,6.5,0.7,12.7,5.4,1,15.28,74.4
13/04/2022 14:59,0.1,8.2,0.73,15.7,5,1,17.99,54.6
13/04/2022 15:19,0,6.7,0.72,21.7,5.8,1,16.56,60.6
13/04/2022 15:39,0.1,8.2,0.63,2.9,6,1,19.17,5.3
13/04/2022 15:59,0,7.5,0.69,31.7,5.2,1,15.02,79.7
13/04/2022 16:19,0,6.6,0.74,22.4,5,1,15.74,60.6
13/04/2022 16:39,0.1,6.5,0.72,0.2,5.6,1,16.93,28.9
13/04/2022 16:59,0,8.5,0.67,25.8,5.4,1,19.97,7.4
13/04/2022 17:19,0,8.5,0.69,20.3,5.8,1,17.62,84.7
13/04/2022 17:39,0,7.6,0.6,29.5,5.3,1,18.32,34.8
13/04/2022 17:59,0,7.9,0.75,29.3,6,1,16.85,1.2
13/04/2022 18:19,0,7,0.7,18.6,5.8,1,19.49,75.2
13/04/2022 18:39,0.1,7.5,0.68,25.4,5.6,1,16.4,15.3
13/04/2022 18:59,0.1,7.4,0.62,32.5,5.8,1,19.11,19.5
13/04/2022 19:19,0.1,7.9,0.68,1.7,5.4,1,15.58,15.2
13/04/2022 19:39,0,6.5,0.66,5.4,5.2,1,18.96,16.5
13/04/2022 19:59,0,7.7,0.6,39.4,5,1,17.97,83.8
13/04/2022 20:19,0.1,7,0.64,37.4,5.4,1,18.61,34.7
13/04/2022 20:39,0,6.7,0.75,11.1,5.9,1,16.89,52
13/04/2022 20:59,0.1,7,0.74,3.3,5,1,19.58,16.9
13/04/2022 21:19,0.1,7.6,0.6,32.5,5.4,1,16.96,4.8
13/04/2022 21:39,0,7.7,0.74,23.5,5.2,1,15.01,95.2
13/04/2022 21:59,0,7.7,0.74,3.5,5.5,1,17.35,60.5
13/04/2022 22:19,0,6.9,0.74,8.3,5.3,1,16.58,9.9
13/04/2022 22:39,0,7.8,0.71,22.5,5.4,1,16.61,30.1
13/04/2022 22:59,0,7.2,0.73,10,5.2,1,15.88,39.4
13/04/2022 23:19,0,6.7,0.75,29.6,5.7,1,18.25,35.4
13/04/2022 23:39,0.1,6.8,0.62,22.3,5.2,1,19.44,98
13/04/2022 23:59,0,7.5,0.75,35.3,5.6,1,18.89,16.9
14/04/2022 00:19,0,7.6,0.69,3.2,5.8,1,15.59,6.5
14/04/2022 00:39,0.1,7.1,0.68,21.9,6,1,18.54,8.8
14/04/2022 00:59,0.1,7.8,0.64,27.2,6,1,19.94,59.3
14/04/2022 01:19,0.1,7.6,0.62,20.3,5.6,1,16.24,46.5
14/04/2022 01:39,0,7.2,0.68,16.8,5.1,1,17.67,74
14/04/2022 01:59,0,8.2,0.65,39.9,6,1,18.19,45.6
14/04/2022 02:19,0,7,0.74,29.6,5.3,1,15.47,94.4
14/04/2022 02:39,0.1,6.6,0.74,30,5.6,1,15.62,79.3
14/04/2022 02:59,0,8,0.65,39.7,5,1,19.56,21.2
14/04/2022 03:19,0.1,7.6,0.6,27.3,5.2,1,15.57,17.9
14/04/2022 03:39,0.1,6.5,0.7,20.4,5.2,1,16.15,70.4
14/04/2022 03:59,0.1,7.2,0.72,8.5,5,1,17.97,60.1
14/04/2022 04:19,0,7.5,0.66,11.6,6,1,17.48,51.8
14/04/2022 04:39,0.1,7.2,0.75,7.5,5.9,1,18.3,45.4
14/04/2022 04:59,0.1,7.7,0.61,36.7,5.6,1,19.37,9.5
14/04/2022 05:19,0,7.3,0.64,32.5,5.9,1,18.87,16.3
14/04/2022 05:39,0.1,6.7,0.73,26.4,5.5,1,18.86,15.9
14/04/2022 05:59,0,6.5,0.64,2.9,5.2,1,17.12,75.2
14/04/2022 06:19,0.1,8.3,0.69,6.9,5.9,1,17.35,88.2
14/04/2022 06:39,0,7.5,0.69,20.6,6,1,18.69,87.2
14/04/2022 06:59,0.1,8.5,0.67,31.6,5.6,1,19.96,17.4
14/04/2022 07:19,0,8.2,0.73,17.2,5,1,17.37,81.5
14/04/2022 07:39,0,6.9,0.69,0.4,5.4,1,19.53,75.2
14/04/2022 07:59,0.1,8.3,0.63,1.7,5.2,1,17.06,16.9
14/04/2022 08:19,0,7.6,0.72,30.1,5.1,1,15.09,80.1
14/04/2022 08:39,0.1,6.8,0.68,32.1,5,1,15.61,34
14/04/2022 08:59,0,6.5,0.67,34.1,5.2,1,16.14,95.4
14/04/2022 09:19,0.1,7,0.69,11,6,1,18.92,50.1
14/04/2022 09:39,0.1,6.6,0.75,31,5.4,1,16.52,79.8
14/04/2022 09:59,0,6.5,0.69,36.9,5.6,1,18.87,20.4
14/04/2022 10:19,0.1,7.4,0.75,14.5,5,1,18.29,73.4
14/04/2022 10:39,0.1,6.9,0.73,31.5,5.7,1,16.08,57
14/04/2022 10:59,0,6.6,0.63,32.1,5.6,1,16.9,91
14/04/2022 11:19,0.1,7.5,0.72,37.2,6,1,15.69,90.3
14/04/2022 11:39,0.1,7.3,0.67,8.4,5,1,15.38,88
14/04/2022 11:59,0.1,8.3,0.7,37.5,5.1,1,18.24,45.2
14/04/2022 12:19,0,8.4,0.6,15.9,5.7,1,18.83,77.8
14/04/2022 12:39,0,6.6,0.71,35.2,6,1,19.54,80.5
14/04/2022 12:59,0.1,7,0.69,2.3,5.7,1,18.06,58.4
14/04/2022 13:19,0.1,7.7,0.71,27.2,5.6,1,15.07,5.7
14/04/2022 13:39,0,6.8,0.71,39.4,5.8,1,18.88,3.4
14/04/2022 13:59,0,8.4,0.66,26.9,5.3,1,17.62,40.2
14/04/2022 14:19,0.1,6.9,0.66,18.2,5,1,18.61,51.9
14/04/2022 14:39,0.1,6.9,0.75,16.7,5.3,1,16.97,78.2
14/04/2022 14:59,0,7.6,0.62,4,5,1,17.56,81.9
14/04/2022 15:19,0.1,7.1,0.66,28.4,5.3,1,19.39,40.8
14/04/2022 15:39,0,7.2,0.66,27.8,5.1,1,15.37,73.5
14/04/2022 15:59,0.1,7.8,0.61,37.9,5.2,1,17.53,96
14/04/2022 16:19,0,7.3,0.62,2.7,5.4,1,18.48,76.3
14/04/2022 16:39,0,8.3,0.7,19.8,5.5,1,16.83,48.3
14/04/2022 16:59,0,7.2,0.71,15.9,5.7,1,15.66,19.7
14/04/2022 17:19,0.1,6.8,0.66,28.4,5.3,1,17.64,99.1
14/04/2022 17:39,0,6.7,0.75,39.6,5.4,1,16.44,13.1
14/04/2022 17:59,0.1,7.3,0.64,24.8,6,1,16.88,96.6
14/04/2022 18:19,0.1,8.2,0.74,23.4,5,1,17.54,18.3
14/04/2022 18:39,0,7.7,0.67,18.6,5,1,18.69,92.3
14/04/2022 18:59,0.1,7.9,0.73,20.9,5.9,1,15.24,66.7
14/04/2022 19:19,0.1,7.8,0.69,37.7,5.8,1,19.56,83.3
14/04/2022 19:39,0,7.2,0.7,36.4,5,1,18.04,40.6
14/04/2022 19:59,0,7.2,0.68,35,5.9,1,15.49,39.7
14/04/2022 20:19,0,6.7,0.65,24.3,5.1,1,18.39,14
14/04/2022 20:39,0,8.4,0.62,28.1,5.4,1,16.05,14.7
14/04/2022 20:59,0,7.1,0.63,13.2,5.2,1,16.05,28.6
14/04/2022 21:19,0,7.2,0.75,23.9,5.4,1,16.29,88.8
14/04/2022 21:39,0,8.1,0.69,29.2,5.3,1,18.74,39.2
14/04/2022 21:59,0.1,6.5,0.68,18.5,5.2,1,15.66,29.7
14/04/2022 22:19,0,8.4,0.6,21.8,5.3,1,17.17,86.5
14/04/2022 22:39,0,8.3,0.74,13.6,5.8,1,15.86,55.1
14/04/2022 22:59,0.1,6.9,0.65,6.1,5.3,1,15.41,18.1
14/04/2022 23:19,0.1,8.4,0.68,35.3,5.4,1,18.29,61.9
14/04/2022 23:39,0,7,0.63,21.1,5.5,1,18.46,63.2
14/04/2022 23:59,0,6.9,0.73,25.4,5.6,1,18.84,82.1
15/04/2022 00:19,0,7.6,0.6,16.4,5.5,1,19.66,78.5
15/04/2022 00:39,0,7.8,0.75,1.1,5.3,1,17.94,59.8
15/04/2022 00:59,0.1,7.4,0.6,3.7,6,1,17.28,51.3
15/04/2022 01:19,0.1,6.5,0.72,3.3,6,1,16.59,61.4
15/04/2022 01:39,0,7.2,0.68,12.5,5.4,1,17.72,63.7
15/04/2022 01:59,0.1,7.7,0.62,10.2,6,1,18.77,21.5
15/04/2022 02:19,0,7.6,0.73,19.8,5,1,17.45,64
15/04/2022 02:39,0,8.1,0.71,33.7,5.6,1,19.45,68.8
15/04/2022 02:59,0,8.2,0.68,30.5,5.2,1,19.84,68.9
15/04/2022 03:19,0.1,7.7,0.63,10.3,5.1,1,15.64,26.1
15/04/2022 03:39,0,8.5,0.68,3.8,5,1,16.26,19.8
15/04/2022 03:59,0,6.9,0.71,10.2,5.5,1,16.1,58.5
15/04/2022 04:19,0,6.6,0.63,38.1,5.6,1,19.21,20.1
15/04/2022 04:39,0.1,7.7,0.6,34.7,5.2,1,19.74,32.8
15/04/2022 04:59,0,8.4,0.74,5.5,5.6,1,18.53,88.9
15/04/2022 05:19,0,8.1,0.62,12.2,5.8,1,18.7,80.3
15/04/2022 05:39,0,6.9,0.72,1.8,5.8,1,19.76,24.1
15/04/2022 05:59,0.1,8.2,0.61,15.2,5.2,1,17.26,31.6
15/04/2022 06:19,0.1,8.5,0.63,7.3,5.9,1,17.73,17.9
15/04/2022 06:39,0.1,6.5,0.73,7.2,5.3,1,16.69,58.2
15/04/2022 06:59,0.1,8.3,0.63,15.9,5.1,1,18.39,2.6
15/04/2022 07:19,0.1,6.7,0.68,29.3,5.9,1,19.82,89
15/04/2022 07:39,0.1,7.1,0.74,22.7,5.9,1,18.71,70.6
15/04/2022 07:59,0.1,8.5,0.74,10.2,5,1,16.92,95.5
15/04/2022 08:19,0.1,7.6,0.6,14.5,5.5,1,18.02,59.1
15/04/2022 08:39,0.1,6.7,0.72,15.9,5.3,1,17.44,40.3
15/04/2022 08:59,0.1,7.5,0.74,34.8,5,1,16.83,41.6
15/04/2022 09:19,0,7.8,0.61,34,5.1,1,19.87,49.9
15/04/2022 09:39,0,7.3,0.73,39.5,5.5,1,18.61,44.9
15/04/2022 09:59,0,8.3,0.63,1.4,5.4,1,19.55,76.8
15/04/2022 10:19,0,8.2,0.72,11.8,5,1,18.13,97.8
15/04/2022 10:39,0.1,6.8,0.64,18.8,5.7,1,19.71,97.4
15/04/2022 10:59,0.1,7.5,0.62,18.5,5.4,1,16.27,73.8
15/04/2022 11:19,0.1,7.2,0.75,19.1,5.4,1,16.15,83
15/04/2022 11:39,0,8.2,0.62,32.3,5.1,1,17.47,39.8
15/04/2022 11:59,0.1,7.5,0.6,30.2,5.3,1,18.5,13.9
15/04/2022 12:19,0.1,7.6,0.61,30.8,5.4,1,17.49,91.4
15/04/2022 12:39,0,6.7,0.73,22,5.8,1,15.74,14.8
15/04/2022 12:59,0.1,6.7,0.64,32.1,5.6,1,16.77,50.8
15/04/2022 13:19,0,6.5,0.68,5.7,5.3,1,19.17,39.1
15/04/2022 13:39,0,7.6,0.74,38.7,5.3,1,18.93,74.6
15/04/2022 13:59,0,8.2,0.62,3,5.1,1,19.84,98.9
15/04/2022 14:19,0,8.1,0.72,14.4,5.7,1,15.26,82
15/04/2022 14:39,0.1,7.3,0.63,0.9,5,1,18.79,1.7
15/04/2022 14:59,0.1,7.9,0.7,10.3,6,1,19.54,98.2
15/04/2022 15:19,0.1,7.7,0.66,0.5,5.7,1,17.55,56
15/04/2022 15:39,0,6.7,0.7,13.1,5.9,1,18.48,6.5
15/04/2022 15:59,0.1,7.6,0.61,39.6,5.4,1,15.85,16.8
15/04/2022 16:19,0.1,7.7,0.64,36.5,6,1,18.69,36.7
15/04/2022 16:39,0.1,7.3,0.73,3.1,5.7,1,19.87,24.3
15/04/2022 16:59,0,7.5,0.63,31.5,6,1,15.53,45.4
15/04/2022 17:19,0,7.2,0.72,4.2,5.1,1,18.72,68.7
15/04/2022 17:39,0,6.9,0.71,9.1,5.1,1,18.78,6.8
15/04/2022 17:59,0,7.6,0.66,37.7,5.9,1,18.74,39.5
15/04/2022 18:19,0.1,7.9,0.73,31.9,5.8,1,15.29,54.5
15/04/2022 18:39,0.1,8.4,0.72,30.9,5.5,1,19.06,82.9
15/04/2022 18:59,0,8.4,0.71,6.7,5.1,1,18.31,50.9
15/04/2022 19:19,0.1,6.8,0.71,29.4,5.2,1,17.12,95.2
15/04/2022 19:39,0.1,7.5,0.64,13.4,5.6,1,17.92,87.6
15/04/2022 19:59,0,6.6,0.61,0.8,5.9,1,17.17,56.1
15/04/2022 20:19,0,8.5,0.61,33.4,5.4,1,15.37,44
15/04/2022 20:39,0.1,7.5,0.7,13.5,5,1,17.2,33.9
15/04/2022 20:59,0,7,0.66,7.4,5.2,1,15.84,95.5
15/04/2022 21:19,0.1,8.1,0.66,35.6,5.8,1,18.32,44.1
15/04/2022 21:39,0.1,6.5,0.71,33.7,5.5,1,15.98,5.5
15/04/2022 21:59,0,7.5,0.62,6.1,5.2,1,17.39,94.9
15/04/2022 22:19,0,7.3,0.73,19.9,6,1,15.57,60.4
15/04/2022 22:39,0.1,7.9,0.73,25.2,5.4,1,18.68,87.3
15/04/2022 22:59,0.1,8,0.62,1.1,5,1,19.94,82
15/04/2022 23:19,0,6.8,0.71,19.2,5.6,1,18.51,6.3
15/04/2022 23:39,0,8.4,0.63,22.2,5.3,1,19.28,57.7
15/04/2022 23:59,0,7.9,0.64,2.7,5.5,1,16.02,35.6
16/04/2022 00:19,0,6.5,0.71,7,5.6,1,16.45,88.6
16/04/2022 00:39,0.1,8.1,0.6,39.1,5.3,1,19.18,67.2
16/04/2022 00:59,0,7,0.67,9.2,5.4,1,15.14,24
16/04/2022 01:19,0,8.2,0.61,32,5.4,1,19.8,62.3
16/04/2022 01:39,0,8,0.72,24.9,5.4,1,18.99,71.7
16/04/2022 01:59,0.1,7.1,0.61,8.7,5.3,1,15.21,74.8
16/04/2022 02:19,0.1,8.2,0.69,13.6,5.7,1,19.68,56.2
16/04/2022 02:39,0.1,6.9,0.65,19,5.4,1,19.55,78.6
16/04/2022 02:59,0,7.9,0.73,2.2,5.8,1,16.48,12.6
16/04/2022 03:19,0.1,8.5,0.71,20.3,5.2,1,19.47,99.4
16/04/2022 03:39,0,8.2,0.67,15.2,5,1,19.84,91.2
16/04/2022 03:59,0.1,7.4,0.66,19,5.7,1,15.47,73
16/04/2022 04:19,0,6.5,0.69,18.6,5.9,1,17.3,68.2
16/04/2022 04:39,0.1,7,0.73,12.8,5.3,1,18.21,19.1
16/04/2022 04:59,0.1,6.6,0.68,25,5.6,1,19.85,16.7
16/04/2022 05:19,0.1,7.4,0.62,35.2,5.4,1,18.52,12.8
16/04/2022 05:39,0,7.4,0.66,28.6,5.4,1,19.21,83.8
16/04/2022 05:59,0.1,7.8,0.61,23.1,5,1,16.42,47.7
16/04/2022 06:19,0,7.5,0.71,31.4,5.6,1,18.07,30.5
16/04/2022 06:39,0.1,7.7,0.74,22,5.4,1,18.92,54.3
16/04/2022 06:59,0.1,7.6,0.71,23.4,5,1,16.57,26.9
16/04/2022 07:19,0.1,8.3,0.65,23.3,5.2,1,15.56,32.5
16/04/2022 07:39,0.1,7.8,0.63,24.5,5.6,1,15,35.1
16/04/2022 07:59,0,7.9,0.64,9.3,5.2,1,16.57,26.6
16/04/2022 08:19,0.1,8.2,0.69,29.1,5.1,1,19.18,9.5
16/04/2022 08:39,0.1,6.5,0.64,6.7,5.2,1,19.84,76.6
16/04/2022 08:59,0.1,7.5,0.73,29.5,6,1,16.76,31.5
16/04/2022 09:19,0.1,8.5,0.72,38.5,5.6,1,18.1,16.7
16/04/2022 09:39,0.1,8.4,0.67,2.4,5.6,1,17.21,38.9
16/04/2022 09:59,0.1,6.7,0.69,7.8,5.8,1,16.84,43.3
16/04/2022 10:19,0.1,8.1,0.61,22.6,5.3,1,15.19,4.4
16/04/2022 10:39,0,7.2,0.7,38.6,5.4,1,19.26,6.7
16/04/2022 10:59,0,7.1,0.7,38,5.8,1,17,33.5
16/04/2022 11:19,0.1,8.5,0.67,6.1,5.6,1,17.72,96.2
16/04/2022 11:39,0.1,6.9,0.64,39.6,5.2,1,16.25,99
16/04/2022 11:59,0,7.8,0.68,21.3,5.8,1,19.23,29.7
16/04/2022 12:19,0.1,7.2,0.63,26.8,5.6,1,19.71,19.8
16/04/2022 12:39,0.1,8.2,0.62,20.6,5.1,1,18.73,92.2
16/04/2022 12:59,0.1,7.2,0.64,6.7,5.4,1,16.97,78.4
16/04/2022 13:19,0.1,8.5,0.63,7.6,5.4,1,15.89,8.7
16/04/2022 13:39,0.1,8.1,0.63,38.1,6,1,17.63,68.6
16/04/2022 13:59,0,8,0.67,25,5.7,1,17.99,35.4
16/04/2022 14:19,0,8.3,0.64,28.2,5.6,1,17.81,41.4
16/04/2022 14:39,0.1,8,0.74,11.1,5,1,15.09,11.3
16/04/2022 14:59,0,7.8,0.61,26.5,5.5,1,18.18,11.2
16/04/2022 15:19,0.1,7.4,0.62,12.1,5.3,1,17.93,24
16/04/2022 15:39,0.1,8.4,0.7,25.8,5.3,1,16.61,41.6
16/04/2022 15:59,0,7.8,0.75,17.2,5.6,1,17.83,27.5
16/04/2022 16:19,0.1,7.7,0.66,36.5,5.9,1,16.33,44.6
16/04/2022 16:39,0,7.4,0.75,19.9,5.2,1,16.12,32.7
16/04/2022 16:59,0.1,8.5,0.61,33.7,5.8,1,18.03,45.6
16/04/2022 17:19,0.1,7.9,0.65,1.7,6,1,15.09,84.7
16/04/2022 17:39,0.1,6.7,0.68,25.1,5.1,1,17.26,92.1
16/04/2022 17:59,0,8,0.72,5.3,5.7,1,18.07,3.4
16/04/2022 18:19,0,7.3,0.64,29.3,5.7,1,19.14,79.6
16/04/2022 18:39,0,8,0.71,15.7,5.4,1,17.68,4
16/04/2022 18:59,0.1,7.2,0.62,4.1,5.9,1,16.01,39
16/04/2022 19:19,0,7.4,0.73,38.6,5.3,1,15.69,65.4
16/04/2022 19:39,0.1,8,0.7,25.6,5.4,1,18.41,68.5
16/04/2022 19:59,0,8,0.73,27.1,5.3,1,16.01,14.6
16/04/2022 20:19,0,7.2,0.66,2.3,5.7,1,19.75,53.9
16/04/2022 20:39,0,6.6,0.71,0.2,5.5,1,19.88,81.4
16/04/2022 20:59,0.1,6.7,0.63,23.4,5.2,1,17.37,88.2
16/04/2022 21:19,0,7,0.62,30.2,5.1,1,15.32,92.7
16/04/2022 21:39,0,8.5,0.65,33.4,5.4,1,15.28,28.5
16/04/2022 21:59,0,7.1,0.68,4,6,1,18.91,20.5
16/04/2022 22:19,0.1,7.1,0.68,17.8,5.1,1,19.05,92.4
16/04/2022 22:39,0.1,8.2,0.67,32.4,5.5,1,16.21,89.7
16/04/2022 22:59,0.1,7.5,0.68,37.5,5.7,1,15.22,84.2
16/04/2022 23:19,0,7.2,0.73,27.1,5.7,1,17.33,51.1
16/04/2022 23:39,0.1,6.5,0.66,18.8,5.2,1,19.3,47.1
16/04/2022 23:59,0,8.5,0.63,31.2,5.2,1,17.14,97.4
17/04/2022 00:19,0.1,7,0.66,39.5,5.5,1,15.2,36.8
17/04/2022 00:39,0,7.3,0.75,29.1,5.1,1,16.93,71.6
17/04/2022 00:59,0.1,7.6,0.64,15.9,5,1,16.92,47
17/04/2022 01:19,0.1,7.9,0.65,5.3,5,1,17.5,47.9
17/04/2022 01:39,0.1,7.6,0.72,12.9,5.1,1,16.03,21.9
17/04/2022 01:59,0,6.5,0.65,4.5,5,1,19.33,79
17/04/2022 02:19,0,8.5,0.63,31.9,6,1,19.47,76.6
17/04/2022 02:39,0.1,7.2,0.63,39,5.2,1,16.96,45.5
17/04/2022 02:59,0.1,8,0.72,21.3,5.5,1,19.97,80.8
17/04/2022 03:19,0.1,8.2,0.71,18.4,5,1,15.62,77.9
17/04/2022 03:39,0,7.9,0.61,30.7,5.7,1,17.33,2.1
17/04/2022 03:59,0.1,7.3,0.6,8.2,5.8,1,19.33,20.2
17/04/2022 04:19,0.1,8.4,0.62,29.8,5.5,1,16.1,69.8
17/04/2022 04:39,0,8.4,0.62,14.8,5.4,1,18.93,54.4
17/04/2022 04:59,0,6.6,0.73,26.9,5.3,1,18.81,28.2
17/04/2022 05:19,0.1,7.2,0.6,7.6,5.8,1,18.91,98.7
17/04/2022 05:39,0.1,7.9,0.66,27.3,5.1,1,19.18,30
17/04/2022 05:59,0,7.4,0.62,5.4,5.2,1,15.85,26.9
17/04/2022 06:19,0,6.9,0.66,0.7,5.2,1,15.19,97.5
17/04/2022 06:39,0.1,7.9,0.75,36.7,5.5,1,19.95,40.5
17/04/2022 06:59,0,7,0.67,2.4,5.5,1,16.14,68.7
17/04/2022 07:19,0.1,7.9,0.61,0.2,6,1,18.02,31.7
17/04/2022 07:39,0,8.5,0.7,0.7,5.8,1,19.87,38.3
17/04/2022 07:59,0.1,8.1,0.64,38.5,5.9,1,18.17,11.4
17/04/2022 08:19,0,8.2,0.73,13.5,5.1,1,19.34,45
17/04/2022 08:39,0,6.7,0.62,19.2,5.6,1,18.96,71.6
17/04/2022 08:59,0,8.2,0.66,9.1,5.5,1,17.96,96.6
17/04/2022 09:19,0.1,7.7,0.6,16.3,5.5,1,17.27,62.4
17/04/2022 09:39,0.1,6.6,0.69,33.2,5,1,18.2,84.4
17/04/2022 09:59,0.1,7.1,0.71,18.2,5.9,1,18.19,99.5
17/04/2022 10:19,0.1,7,0.61,29.2,5.4,1,17.75,77.7
